year,county,B19013_001E, B19013A_001E, B19013B_001E, B19013C_001E, B19013D_001E, B19013E_001E, B19013F_001E, B19013G_001E, B19013H_001E, B19013I_001E,state,county 1
01/01/2018 12:00:00 AM,"Frederick County, Virginia",73250,73435,78477,38043,115313,-666666666,51313,49583,75073,52179,51,069
01/01/2018 12:00:00 AM,"Stafford County, Virginia",106773,109448,116461,88967,84870,-666666666,58047,109896,109182,77455,51,179
01/01/2018 12:00:00 AM,"York County, Virginia",90367,93750,68906,-666666666,103358,116169,93348,82269,94487,82167,51,199
01/01/2018 12:00:00 AM,"Richmond city, Virginia",45117,65609,29913,27500,52355,-666666666,38672,37653,67466,42490,51,760
01/01/2018 12:00:00 AM,"Nelson County, Virginia",62446,67281,37083,-666666666,-666666666,-666666666,-666666666,-666666666,66453,59009,51,125
01/01/2018 12:00:00 AM,"Pittsylvania County, Virginia",45382,48053,37695,111125,68125,-666666666,37736,39111,48280,31279,51,143
01/01/2018 12:00:00 AM,"Norton city, Virginia",28071,30548,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,30240,-666666666,51,720
01/01/2018 12:00:00 AM,"Fluvanna County, Virginia",74931,76009,76250,-666666666,-666666666,-666666666,-666666666,61563,76406,45213,51,065
01/01/2018 12:00:00 AM,"Amelia County, Virginia",58526,63827,41908,-666666666,-666666666,-666666666,-666666666,118906,63882,-666666666,51,007
01/01/2018 12:00:00 AM,"Winchester city, Virginia",53797,56264,42738,60192,51172,-666666666,38494,45035,60612,34533,51,840
01/01/2018 12:00:00 AM,"Accomack County, Virginia",43210,50447,31915,143984,-666666666,-666666666,-666666666,-666666666,50904,44500,51,001
01/01/2018 12:00:00 AM,"Floyd County, Virginia",49729,50296,31778,71061,-666666666,-666666666,-666666666,71296,50615,40473,51,063
01/01/2018 12:00:00 AM,"Grayson County, Virginia",33969,34787,14288,-666666666,-666666666,-666666666,-666666666,-666666666,34757,36250,51,077
01/01/2018 12:00:00 AM,"Nottoway County, Virginia",42869,49479,36888,-666666666,-666666666,-666666666,-666666666,11818,50670,-666666666,51,135
01/01/2018 12:00:00 AM,"Buena Vista city, Virginia",34273,34592,25259,-666666666,-666666666,-666666666,-666666666,-666666666,34592,-666666666,51,530
01/01/2018 12:00:00 AM,"Petersburg city, Virginia",36135,42738,34126,-666666666,49423,-666666666,41004,41795,42956,40287,51,730
01/01/2017 12:00:00 AM,"Pulaski County, Virginia",49691,49963,43750,-666666666,-666666666,-666666666,-666666666,42566,50233,-666666666,51,155
01/01/2017 12:00:00 AM,"Warren County, Virginia",65353,66290,36063,-666666666,53500,-666666666,-666666666,56875,66518,45106,51,187
01/01/2017 12:00:00 AM,"Alexandria city, Virginia",93370,110592,55175,158188,103063,-666666666,50266,82887,117880,60093,51,510
01/01/2017 12:00:00 AM,"Danville city, Virginia",34951,41425,29954,14605,-666666666,-666666666,46484,12486,40774,52353,51,590
01/01/2017 12:00:00 AM,"Fredericksburg city, Virginia",57258,63627,45904,-666666666,59948,-666666666,-666666666,81719,63750,43191,51,630
01/01/2017 12:00:00 AM,"Hampton city, Virginia",52021,59179,46080,-666666666,54531,97132,41765,51510,58675,54958,51,650
01/01/2017 12:00:00 AM,"Amherst County, Virginia",49677,52834,31566,62566,-666666666,-666666666,25820,-666666666,53031,26635,51,009
01/01/2017 12:00:00 AM,"Arlington County, Virginia",112138,124456,61848,67898,92835,117788,55463,129510,128624,73097,51,013
01/01/2017 12:00:00 AM,"Bath County, Virginia",44483,44727,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,45043,-666666666,51,017
01/01/2017 12:00:00 AM,"Hopewell city, Virginia",40712,40689,37204,-666666666,-666666666,-666666666,65516,16875,40614,65371,51,670
01/01/2017 12:00:00 AM,"Buchanan County, Virginia",30828,31157,2499,-666666666,103875,-666666666,-666666666,-666666666,31190,-666666666,51,027
01/01/2017 12:00:00 AM,"Newport News city, Virginia",51082,62340,39567,53125,53668,52344,41886,42591,62943,44564,51,700
01/01/2017 12:00:00 AM,"Frederick County, Virginia",71037,71140,68830,57857,70909,-666666666,78276,71025,72095,60461,51,069
01/01/2017 12:00:00 AM,"Stafford County, Virginia",103005,103416,113515,110714,85995,-666666666,65669,103542,103889,87522,51,179
01/01/2017 12:00:00 AM,"Lynchburg city, Virginia",41971,52421,27366,-666666666,39187,-666666666,-666666666,36700,52374,42024,51,680
01/01/2017 12:00:00 AM,"York County, Virginia",86781,91544,63622,-666666666,87656,113676,92350,77893,91870,89779,51,199
01/01/2017 12:00:00 AM,"Richmond city, Virginia",42356,61537,28326,24500,49750,-666666666,30625,40182,62738,38502,51,760
01/01/2017 12:00:00 AM,"Martinsville city, Virginia",33545,36763,29441,-666666666,-666666666,-666666666,-666666666,-666666666,37610,36250,51,690
01/01/2017 12:00:00 AM,"Nelson County, Virginia",53834,56171,37875,-666666666,-666666666,-666666666,-666666666,-666666666,55612,56801,51,125
01/01/2017 12:00:00 AM,"Essex County, Virginia",50629,54232,38375,-666666666,-666666666,-666666666,-666666666,80472,54283,36435,51,057
01/01/2017 12:00:00 AM,"Pittsylvania County, Virginia",44356,46565,37272,108854,46991,-666666666,33875,42059,46746,32266,51,143
01/01/2017 12:00:00 AM,"Norton city, Virginia",26971,29643,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,28482,-666666666,51,720
01/01/2018 12:00:00 AM,"Fairfax city, Virginia",111574,121423,79803,-666666666,94375,-666666666,94276,84250,126028,98076,51,600
01/01/2018 12:00:00 AM,"Manassas city, Virginia",78462,81934,76350,-666666666,57841,-666666666,64957,70833,89232,59669,51,683
01/01/2018 12:00:00 AM,"Suffolk city, Virginia",70664,82334,55421,81719,62292,-666666666,72928,74567,82832,72643,51,800
01/01/2018 12:00:00 AM,"Chesterfield County, Virginia",80214,84997,68695,54810,85722,48676,55440,79426,86914,58196,51,041
01/01/2018 12:00:00 AM,"Isle of Wight County, Virginia",71376,83419,43507,60750,38750,-666666666,-666666666,71875,83535,-666666666,51,093
01/01/2018 12:00:00 AM,"Franklin city, Virginia",40375,60156,31445,-666666666,-666666666,-666666666,-666666666,-666666666,60156,-666666666,51,620
01/01/2018 12:00:00 AM,"Charlottesville city, Virginia",58933,68849,29494,31417,57713,-666666666,70521,48504,69567,56303,51,540
01/01/2018 12:00:00 AM,"Henrico County, Virginia",68572,75945,52141,60764,97917,120875,39530,52256,77063,50836,51,087
01/01/2018 12:00:00 AM,"King William County, Virginia",68720,71250,40104,41964,-666666666,-666666666,-666666666,83375,71250,-666666666,51,101
01/01/2018 12:00:00 AM,"Louisa County, Virginia",59343,63421,51209,-666666666,160625,-666666666,38494,35357,63952,39432,51,109
01/01/2018 12:00:00 AM,"Prince Edward County, Virginia",46189,51054,40876,-666666666,-666666666,-666666666,-666666666,33917,50527,-666666666,51,147
01/01/2018 12:00:00 AM,"Richmond County, Virginia",49831,57555,32759,-666666666,-666666666,-666666666,33242,-666666666,57774,34648,51,159
01/01/2018 12:00:00 AM,"Spotsylvania County, Virginia",85330,89562,75081,112917,64541,-666666666,68885,82593,89008,80023,51,177
01/01/2010 12:00:00 AM,"York County, Virginia",81055,84897,59311,103300,67212,79395,37721,88162,85709,50789,51,199
01/01/2010 12:00:00 AM,"Alexandria city, Virginia",80847,95906,51869,67237,68529,115278,55849,74172,100160,57795,51,510
01/01/2010 12:00:00 AM,"Bedford city, Virginia",32262,40588,25339,-666666666,-666666666,-666666666,-666666666,-666666666,40907,37008,51,515
01/01/2010 12:00:00 AM,"Bristol city, Virginia",32079,33659,14609,-666666666,2499,-666666666,-666666666,19464,33659,42891,51,520
01/01/2010 12:00:00 AM,"Buena Vista city, Virginia",39955,39578,19930,-666666666,-666666666,-666666666,-666666666,87798,39383,-666666666,51,530
01/01/2010 12:00:00 AM,"Charlottesville city, Virginia",42240,45259,30825,24559,30550,-666666666,34348,23229,45684,28636,51,540
01/01/2010 12:00:00 AM,"Chesapeake city, Virginia",67855,75402,52362,70795,76188,71853,67902,70395,75842,59934,51,550
01/01/2010 12:00:00 AM,"Colonial Heights city, Virginia",50571,53983,41633,-666666666,46797,-666666666,28095,50250,53658,62850,51,570
01/01/2010 12:00:00 AM,"Covington city, Virginia",35277,38082,27647,17361,36324,-666666666,-666666666,17115,38185,-666666666,51,580
01/01/2010 12:00:00 AM,"Danville city, Virginia",29936,35998,23731,77813,39375,2499,39955,21750,36132,35000,51,590
01/01/2010 12:00:00 AM,"Emporia city, Virginia",32788,42643,27908,-666666666,-666666666,-666666666,25000,-666666666,42643,25000,51,595
01/01/2010 12:00:00 AM,"Fairfax city, Virginia",97900,98120,86833,85515,99538,-666666666,115000,90850,100027,69911,51,600
01/01/2010 12:00:00 AM,"Falls Church city, Virginia",114409,121741,59280,-666666666,55402,-666666666,62277,149453,124375,64545,51,610
01/01/2010 12:00:00 AM,"Franklin city, Virginia",33174,67939,22669,-666666666,59375,-666666666,-666666666,-666666666,67939,-666666666,51,620
01/01/2010 12:00:00 AM,"Fredericksburg city, Virginia",43558,47891,38906,-666666666,32500,-666666666,31993,43750,47422,46202,51,630
01/01/2010 12:00:00 AM,"Galax city, Virginia",22333,21759,19875,27466,-666666666,-666666666,-666666666,-666666666,21528,26471,51,640
01/01/2010 12:00:00 AM,"Hampton city, Virginia",49815,56045,42498,55549,57832,54722,46833,47861,56404,46103,51,650
01/01/2010 12:00:00 AM,"Harrisonburg city, Virginia",37235,37720,30026,-666666666,22188,-666666666,51331,92258,37933,37966,51,660
01/01/2010 12:00:00 AM,"Hopewell city, Virginia",37789,42302,32231,-666666666,33606,-666666666,35362,34479,43313,21614,51,670
01/01/2010 12:00:00 AM,"Lexington city, Virginia",31571,36810,20972,-666666666,31941,2499,9479,21964,36207,8993,51,678
01/01/2010 12:00:00 AM,"Lynchburg city, Virginia",37058,42462,26222,72857,35921,-666666666,23005,41786,42844,24833,51,680
01/01/2018 12:00:00 AM,"Clarke County, Virginia",77936,81412,33385,-666666666,-666666666,-666666666,-666666666,-666666666,80916,110054,51,043
01/01/2018 12:00:00 AM,"Mecklenburg County, Virginia",42025,48517,28803,-666666666,-666666666,-666666666,38375,54643,48302,52375,51,117
01/01/2018 12:00:00 AM,"Augusta County, Virginia",61305,61382,52536,40625,97250,-666666666,66518,65234,61483,53274,51,015
01/01/2018 12:00:00 AM,"Dickenson County, Virginia",29226,29311,-666666666,-666666666,-666666666,-666666666,-666666666,23250,29384,-666666666,51,051
01/01/2018 12:00:00 AM,"Loudoun County, Virginia",136268,136447,124620,75268,156344,78173,86417,117995,142385,89796,51,107
01/01/2018 12:00:00 AM,"Roanoke County, Virginia",65467,65904,62453,74625,64821,-666666666,233426,-666666666,66214,44900,51,161
01/01/2018 12:00:00 AM,"Colonial Heights city, Virginia",53716,58015,35139,-666666666,35972,-666666666,-666666666,61667,58196,97500,51,570
01/01/2018 12:00:00 AM,"Bland County, Virginia",50511,50641,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,50750,-666666666,51,021
01/01/2018 12:00:00 AM,"Buckingham County, Virginia",46261,50397,40806,8182,-666666666,-666666666,-666666666,51625,50315,106393,51,029
01/01/2018 12:00:00 AM,"Covington city, Virginia",39432,39171,38036,-666666666,-666666666,-666666666,-666666666,90298,38940,-666666666,51,580
01/01/2018 12:00:00 AM,"Virginia Beach city, Virginia",74186,79237,57089,60667,80539,134013,52806,68632,79917,62658,51,810
01/01/2018 12:00:00 AM,"Galax city, Virginia",31938,31546,44605,-666666666,-666666666,-666666666,-666666666,16250,32122,-666666666,51,640
01/01/2018 12:00:00 AM,"Westmoreland County, Virginia",54268,55530,53181,-666666666,-666666666,-666666666,-666666666,-666666666,55657,53676,51,193
01/01/2018 12:00:00 AM,"Pulaski County, Virginia",52638,52885,48958,-666666666,-666666666,-666666666,-666666666,-666666666,53029,-666666666,51,155
01/01/2018 12:00:00 AM,"Danville city, Virginia",36301,42080,31199,-666666666,62708,-666666666,33250,13280,41667,52875,51,590
01/01/2018 12:00:00 AM,"Amherst County, Virginia",49170,52477,34079,64896,-666666666,-666666666,-666666666,67667,53040,36250,51,009
01/01/2018 12:00:00 AM,"Bath County, Virginia",46137,46165,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,46165,-666666666,51,017
01/01/2018 12:00:00 AM,"Newport News city, Virginia",51884,64862,40208,44402,58911,59250,48894,46652,65530,50140,51,700
01/01/2018 12:00:00 AM,"Lynchburg city, Virginia",43374,53805,29019,-666666666,41108,-666666666,-666666666,41705,53949,44683,51,680
01/01/2017 12:00:00 AM,"Staunton city, Virginia",46435,47088,43854,36875,21844,-666666666,-666666666,-666666666,46713,70224,51,790
01/01/2017 12:00:00 AM,"Fluvanna County, Virginia",67964,70128,62109,-666666666,-666666666,-666666666,36065,63152,70355,42472,51,065
01/01/2017 12:00:00 AM,"Amelia County, Virginia",58535,66328,40319,-666666666,-666666666,-666666666,-666666666,62663,65859,-666666666,51,007
01/01/2017 12:00:00 AM,"Radford city, Virginia",36082,37826,26607,-666666666,-666666666,-666666666,-666666666,-666666666,37728,38750,51,750
01/01/2017 12:00:00 AM,"Winchester city, Virginia",49330,52935,43472,-666666666,43333,-666666666,37837,41125,57361,37344,51,840
01/01/2017 12:00:00 AM,"Accomack County, Virginia",42260,51477,29385,-666666666,37321,-666666666,-666666666,-666666666,52033,42702,51,001
01/01/2017 12:00:00 AM,"Craig County, Virginia",53526,53814,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,53814,-666666666,51,045
01/01/2017 12:00:00 AM,"Floyd County, Virginia",48396,50119,30990,-666666666,-666666666,-666666666,-666666666,-666666666,50209,40573,51,063
01/01/2017 12:00:00 AM,"Giles County, Virginia",49734,49751,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,49740,-666666666,51,071
01/01/2017 12:00:00 AM,"Grayson County, Virginia",32048,32663,14316,-666666666,-666666666,-666666666,-666666666,-666666666,32548,36369,51,077
01/01/2018 12:00:00 AM,"Martinsville city, Virginia",33224,35981,29885,-666666666,-666666666,-666666666,-666666666,43906,36899,24219,51,690
01/01/2018 12:00:00 AM,"Essex County, Virginia",52681,57245,37077,-666666666,-666666666,-666666666,-666666666,80536,57157,-666666666,51,057
01/01/2018 12:00:00 AM,"Staunton city, Virginia",48049,48008,48750,36406,60974,-666666666,-666666666,37984,47906,65568,51,790
01/01/2018 12:00:00 AM,"Radford city, Virginia",36743,39152,25563,-666666666,-666666666,-666666666,-666666666,2499,39172,-666666666,51,750
01/01/2018 12:00:00 AM,"Craig County, Virginia",55484,55302,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,55302,-666666666,51,045
01/01/2018 12:00:00 AM,"Giles County, Virginia",52478,52543,40357,-666666666,54500,-666666666,-666666666,-666666666,52538,67500,51,071
01/01/2018 12:00:00 AM,"Rappahannock County, Virginia",68438,70282,36250,-666666666,-666666666,-666666666,-666666666,-666666666,70650,16447,51,157
01/01/2010 12:00:00 AM,"Manassas city, Virginia",75173,78831,71229,2499,93750,-666666666,55765,95313,85996,51068,51,683
01/01/2010 12:00:00 AM,"Manassas Park city, Virginia",70299,71014,53281,49120,96528,-666666666,64635,96125,71984,61696,51,685
01/01/2010 12:00:00 AM,"Martinsville city, Virginia",32408,39264,23209,-666666666,35592,-666666666,30724,33953,39569,32083,51,690
01/01/2010 12:00:00 AM,"Newport News city, Virginia",49562,59475,37522,58750,53323,49712,46590,48378,60147,53020,51,700
01/01/2010 12:00:00 AM,"Norfolk city, Virginia",42677,52245,31554,38529,50276,39474,38943,36989,52967,42736,51,710
01/01/2010 12:00:00 AM,"Norton city, Virginia",33944,33444,62639,-666666666,250001,-666666666,-666666666,20227,33444,-666666666,51,720
01/01/2010 12:00:00 AM,"Petersburg city, Virginia",36449,42621,34214,103125,70500,58333,-666666666,34464,44395,29444,51,730
01/01/2010 12:00:00 AM,"Poquoson city, Virginia",84315,84110,-666666666,-666666666,88462,-666666666,-666666666,37159,84452,-666666666,51,735
01/01/2010 12:00:00 AM,"Portsmouth city, Virginia",45488,55235,36419,62672,27163,51469,46122,63365,55521,45161,51,740
01/01/2010 12:00:00 AM,"Radford city, Virginia",29155,29503,35353,-666666666,15188,-666666666,28345,13750,29446,28682,51,750
01/01/2010 12:00:00 AM,"Richmond city, Virginia",38266,53084,28621,26719,22222,-666666666,31786,30057,53906,32855,51,760
01/01/2017 12:00:00 AM,"Nottoway County, Virginia",38410,44626,29783,-666666666,-666666666,-666666666,-666666666,25391,45471,-666666666,51,135
